Team_ID,Game_ID,GAME_DATE,MATCHUP,WL,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
1610612759,0022400802,"FEB 21, 2025",SAS vs. DET,L,24,30,0.444,240,43,84,0.512,10,29,0.345,14,22,0.636,8,24,32,27,12,5,15,20,110
1610612759,0022400795,"FEB 20, 2025",SAS vs. PHX,W,24,29,0.453,240,44,93,0.473,15,41,0.366,17,22,0.773,6,38,44,30,13,3,9,20,120
1610612759,0022400769,"FEB 12, 2025",SAS @ BOS,L,23,29,0.442,240,42,96,0.438,9,39,0.231,10,12,0.833,9,29,38,30,9,2,8,16,103
1610612759,0022400757,"FEB 10, 2025",SAS @ WAS,W,23,28,0.451,240,45,88,0.511,17,38,0.447,24,29,0.828,11,32,43,28,11,4,11,17,131
1610612759,0022400743,"FEB 08, 2025",SAS @ ORL,L,22,28,0.44,240,41,77,0.532,13,30,0.433,16,20,0.8,4,30,34,27,10,7,14,14,111
1610612759,0022400734,"FEB 07, 2025",SAS @ CHA,L,22,27,0.449,240,42,92,0.457,12,39,0.308,20,24,0.833,13,25,38,25,8,5,8,13,116
1610612759,0022400719,"FEB 05, 2025",SAS @ ATL,W,22,26,0.458,240,51,101,0.505,12,37,0.324,12,16,0.75,11,30,41,36,16,3,10,20,126
1610612759,0022400703,"FEB 03, 2025",SAS @ MEM,L,21,26,0.447,240,41,91,0.451,12,36,0.333,15,20,0.75,9,39,48,31,8,2,23,18,109
1610612759,0022400693,"FEB 01, 2025",SAS vs. MIA,L,21,25,0.457,240,38,91,0.418,12,36,0.333,15,21,0.714,13,35,48,27,8,3,10,18,103
1610612759,0022400684,"JAN 31, 2025",SAS vs. MIL,W,21,24,0.467,240,50,102,0.49,24,50,0.48,20,25,0.8,13,40,53,37,7,11,4,20,144
1610612759,0022400671,"JAN 29, 2025",SAS vs. LAC,L,20,24,0.455,240,42,87,0.483,14,42,0.333,18,25,0.72,7,23,30,27,11,5,9,22,116
1610612759,0022400633,"JAN 25, 2025",SAS vs. IND,L,20,23,0.465,240,35,85,0.412,11,32,0.344,17,25,0.68,15,29,44,22,9,5,22,17,98
1610612759,0022400621,"JAN 23, 2025",SAS @ IND,W,20,22,0.476,240,58,96,0.604,18,36,0.5,6,6,1.0,15,42,57,43,10,10,19,13,140
1610612759,0022400592,"JAN 19, 2025",SAS @ MIA,L,19,22,0.463,240,41,91,0.451,15,40,0.375,10,16,0.625,13,31,44,28,4,5,14,9,107
1610612759,0022400582,"JAN 17, 2025",SAS vs. MEM,L,19,21,0.475,240,40,84,0.476,13,36,0.361,19,23,0.826,10,30,40,29,4,8,17,15,112
1610612759,0022400567,"JAN 15, 2025",SAS vs. MEM,L,19,20,0.487,240,40,89,0.449,16,43,0.372,19,27,0.704,7,37,44,22,5,11,11,17,115
1610612759,0022400552,"JAN 13, 2025",SAS @ LAL,W,19,19,0.5,240,48,90,0.533,13,35,0.371,17,20,0.85,12,29,41,30,16,5,10,15,126
1610612759,0022400516,"JAN 08, 2025",SAS @ MIL,L,18,19,0.486,240,35,95,0.368,18,52,0.346,17,20,0.85,12,34,46,24,8,5,9,14,105
1610612759,0022400498,"JAN 06, 2025",SAS @ CHI,L,18,18,0.5,240,44,95,0.463,15,46,0.326,7,12,0.583,13,36,49,31,8,12,17,18,110
1610612759,0022400484,"JAN 04, 2025",SAS vs. DEN,L,18,17,0.514,265,41,104,0.394,13,48,0.271,16,18,0.889,13,45,58,28,3,7,12,20,111
1610612759,0022400475,"JAN 03, 2025",SAS @ DEN,W,18,16,0.529,240,46,99,0.465,13,36,0.361,8,13,0.615,14,42,56,31,4,3,13,15,113
1610612759,0022400451,"DEC 31, 2024",SAS vs. LAC,W,17,16,0.515,240,48,98,0.49,9,40,0.225,17,19,0.895,15,43,58,37,10,7,9,15,122
1610612759,0022400441,"DEC 29, 2024",SAS @ MIN,L,16,16,0.5,240,38,87,0.437,11,39,0.282,23,28,0.821,8,33,41,25,6,4,9,18,110
1610612759,0022400421,"DEC 27, 2024",SAS @ BKN,W,16,15,0.516,240,32,78,0.41,12,28,0.429,20,27,0.741,11,32,43,26,10,8,13,11,96
1610612759,0022400405,"DEC 25, 2024",SAS @ NYK,L,15,15,0.5,240,42,83,0.506,16,38,0.421,14,17,0.824,8,37,45,33,3,6,15,15,114
1610612759,0022400394,"DEC 23, 2024",SAS @ PHI,L,15,14,0.517,240,37,81,0.457,15,45,0.333,17,18,0.944,3,39,42,24,4,12,18,21,106
1610612759,0022400386,"DEC 21, 2024",SAS vs. POR,W,15,13,0.536,240,44,93,0.473,10,36,0.278,16,18,0.889,12,37,49,33,7,13,12,12,114
1610612759,0022400370,"DEC 19, 2024",SAS vs. ATL,W,14,13,0.519,265,49,101,0.485,19,42,0.452,16,23,0.696,8,34,42,32,15,8,17,15,133
1610612759,0022401218,"DEC 15, 2024",SAS vs. MIN,L,13,13,0.5,240,37,91,0.407,11,45,0.244,7,9,0.778,12,38,50,34,6,8,18,18,92
1610612759,0022401215,"DEC 13, 2024",SAS @ POR,W,13,12,0.52,240,44,85,0.518,14,30,0.467,16,21,0.762,13,28,41,32,5,6,14,13,118
